outcome,prediction
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003748377
0,0.003746339
0,0.003746114
0,0.003745266
0,0.003744752
0,0.003742363
0,0.003741994
0,0.003740667
0,0.003740218
0,0.00374017
0,0.003739745
0,0.003738211
0,0.003737793
0,0.003737672
0,0.003737099
0,0.003735749
0,0.003735406
0,0.003735323
0,0.00373484
0,0.003734737
0,0.003734343
0,0.003733786
0,0.003733705
0,0.003732612
0,0.003730987
0,0.003730926
0,0.00373042
0,0.003730345
0,0.003728817
0,0.003728472
0,0.003728472
0,0.003728129
0,0.003726648
0,0.003726501
0,0.003725515
0,0.003723293
0,0.003722787
0,0.003718199
0,0.0037175
0,0.00371667
0,0.00371667
0,0.003716422
0,0.003716408
0,0.00371214
0,0.003711207
0,0.003711005
0,0.003709811
0,0.003708232
0,0.003708169
0,0.003706975
0,0.003706506
0,0.003706063
0,0.003705541
0,0.003705364
0,0.00370458
0,0.003704183
0,0.00370381
0,0.003702742
1,0.003702437
0,0.003702356
0,0.003701319
0,0.003701282
0,0.003701037
1,0.003700675
0,0.003699607
0,0.003699557
0,0.003699146
0,0.003698594
0,0.003697662
0,0.003697101
0,0.003697056
0,0.003696759
0,0.00369554
0,0.003693871
0,0.003693264
0,0.003690556
0,0.003687199
0,0.003686375
0,0.003685077
0,0.003685072
0,0.003684254
0,0.003681547
0,0.003680942
0,0.003680615
0,0.003680615
0,0.003680509
0,0.003676023
0,0.003675555
0,0.003675555
0,0.003675555
0,0.003675555
0,0.003675555
0,0.003675555
0,0.003675522
0,0.003674677
0,0.003673821
0,0.003671937
0,0.003671532
0,0.003671246
0,0.003670984
0,0.003669122
0,0.003667969
0,0.003667791
0,0.00366693
0,0.003665715
0,0.003665319
0,0.003665049
0,0.003664711
1,0.003664267
0,0.003663465
0,0.003662384
0,0.003662285
1,0.003660702
0,0.003660467
0,0.003659895
0,0.00365964
0,0.003659551
0,0.003658258
0,0.003657907
0,0.003657402
0,0.003656899
0,0.003656645
0,0.003653481
0,0.003653052
0,0.003652572
0,0.003652528
0,0.003648473
0,0.003646484
0,0.00364402
0,0.003644016
0,0.003642694
0,0.003641216
0,0.003639137
0,0.003638453
0,0.003637654
0,0.003637195
0,0.003637195
0,0.003636866
0,0.003634334
0,0.003634334
0,0.003633091
0,0.003632905
0,0.0036319
0,0.003630901
0,0.003630699
0,0.003630548
0,0.00362701
0,0.003625972
0,0.00362507
0,0.00362456
0,0.003621377
0,0.003621266
0,0.003621204
0,0.003621039
0,0.003620777
0,0.003620488
0,0.003618853
0,0.003618688
0,0.003617936
0,0.003615733
0,0.003615506
0,0.003615194
0,0.003615115
0,0.003614243
0,0.003612886
0,0.003612097
0,0.003611712
0,0.003611427
0,0.003610203
0,0.003607809
0,0.003607494
0,0.003607091
0,0.003605427
0,0.003605427
0,0.003604742
0,0.003604742
0,0.003604742
0,0.003604742
0,0.003604742
0,0.003604742
0,0.003604742
0,0.003604742
0,0.003604742
0,0.003604313
0,0.003603514
0,0.003603009
0,0.003602353
0,0.003602353
0,0.003602242
1,0.003601785
0,0.003600117
0,0.003599977
0,0.003599159
0,0.003597716
0,0.003596132
0,0.003594844
0,0.003594289
0,0.003592917
0,0.003589649
0,0.003589091
0,0.003589025
0,0.00358727
0,0.003582173
0,0.003581303
0,0.003577259
0,0.003576536
0,0.003576436
0,0.003576171
0,0.003575719
0,0.00357548
0,0.003571909
0,0.003571091
0,0.003570378
0,0.003568849
0,0.003566974
0,0.003565835
0,0.003563631
0,0.003561905
0,0.003560881
0,0.003559724
0,0.003559467
0,0.003559397
0,0.003559352
0,0.003557874
0,0.003557874
0,0.003557468
0,0.003556042
0,0.003556042
0,0.003555579
0,0.003555549
0,0.003555383
0,0.003555246
0,0.003553569
0,0.003552239
0,0.003551439
0,0.003549621
0,0.003549388
0,0.003547973
0,0.00354756
0,0.003547054
0,0.003542473
0,0.003540681
0,0.003539023
0,0.003537481
0,0.003536167
0,0.003535454
0,0.003534178
0,0.003533906
0,0.003532824
0,0.003532496
0,0.003532239
0,0.003531318
0,0.003531241
0,0.003530294
0,0.003529902
0,0.003528252
0,0.003527724
0,0.003527714
0,0.003527491
0,0.003525406
0,0.003525076
0,0.003523809
0,0.003521386
0,0.003521386
0,0.003519254
0,0.00351916
0,0.003518281
0,0.003517689
0,0.003517522
0,0.003516626
0,0.003515266
0,0.003513723
0,0.00351349
0,0.003511617
0,0.003511603
0,0.003511453
0,0.003510643
0,0.003510222
0,0.003509915
0,0.003509323
0,0.003509323
0,0.003509323
0,0.003509323
0,0.003509323
0,0.003509323
0,0.003507918
0,0.003507531
0,0.003507455
0,0.003507219
0,0.003507138
0,0.003504974
0,0.00350349
0,0.003503327
0,0.003499944
0,0.003499291
0,0.003494074
0,0.003493878
0,0.003492558
0,0.003490066
0,0.003489468
0,0.003489466
0,0.003488178
0,0.003487962
0,0.003486925
0,0.003485141
0,0.003485068
0,0.003484279
0,0.003484123
0,0.00348403
0,0.003484
0,0.003483679
0,0.00348167
0,0.003480458
0,0.003480134
0,0.003479646
0,0.003478343
1,0.003477191
0,0.003476324
0,0.003471194
0,0.003470511
0,0.003470511
0,0.003470511
0,0.003470171
0,0.003470071
0,0.003469802
0,0.003469706
0,0.00346968
0,0.003469539
0,0.003469441
0,0.003469399
0,0.003468411
0,0.003465771
0,0.003464984
0,0.003464375
0,0.003463917
0,0.003463229
0,0.003463137
0,0.003462568
0,0.003460341
0,0.003459178
0,0.003458996
0,0.003458468
0,0.003457957
0,0.003457954
0,0.003457954
0,0.003456449
0,0.003456232
0,0.003456173
0,0.003455715
0,0.003455254
0,0.003453878
0,0.003452452
0,0.003450821
0,0.00345002
0,0.003448954
0,0.003448561
0,0.003447349
0,0.003446828
0,0.003445921
0,0.003442645
0,0.003442477
0,0.003442156
0,0.003441715
0,0.003438952
0,0.003438661
0,0.003437351
0,0.003437138
0,0.003436593
0,0.003436589
0,0.003434048
0,0.003433855
0,0.003432431
0,0.00343134
0,0.003430828
0,0.003430559
0,0.003427686
0,0.00342633
0,0.003426141
0,0.003425971
0,0.003423994
0,0.003420192
0,0.003418835
0,0.003417575
0,0.003417277
0,0.003416948
0,0.003416406
0,0.003413446
0,0.003412842
0,0.003412443
0,0.003412326
0,0.003411201
0,0.003410501
0,0.003409688
0,0.003407425
0,0.003407388
0,0.003406651
0,0.003406194
0,0.003405429
0,0.003405215
0,0.003404004
0,0.003403709
0,0.003403709
0,0.003403587
0,0.003402019
0,0.003400692
0,0.003400503
0,0.003400067
0,0.003400037
0,0.003399913
0,0.003399133
0,0.003398432
0,0.003398161
0,0.003398031
0,0.003396598
0,0.00339546
0,0.003394779
0,0.003394476
0,0.003392589
0,0.003389405
0,0.003384394
0,0.00338414
0,0.003383535
0,0.003383052
0,0.003382005
0,0.003380022
0,0.003379089
0,0.003377094
0,0.003376637
0,0.00337565
0,0.00337556
0,0.003375369
0,0.00337497
0,0.003374966
0,0.003374588
0,0.003374192
0,0.003373103
0,0.003373087
0,0.003372629
0,0.003369527
0,0.003367261
0,0.00336631
0,0.003366147
0,0.003366012
0,0.003364968
0,0.003363598
0,0.00336286
0,0.003362786
0,0.003361749
0,0.003360752
0,0.003360131
0,0.003359748
0,0.003358672
0,0.003357839
0,0.003357348
0,0.003357264
0,0.003356585
0,0.003356374
0,0.003355886
0,0.003355063
0,0.003354091
0,0.003354065
0,0.003353337
0,0.003352896
0,0.00335211
0,0.003351433
0,0.003351277
0,0.003350376
0,0.003349217
0,0.003349042
0,0.003348628
0,0.003348097
0,0.003347874
0,0.003346504
0,0.003345675
0,0.003344663
0,0.003341231
0,0.003340585
0,0.003340248
0,0.00334002
0,0.003339561
0,0.003337792
0,0.003337572
0,0.003336165
0,0.003335536
0,0.003335195
0,0.003334706
0,0.003334692
0,0.003332717
0,0.003329841
0,0.003328682
0,0.003328481
0,0.003328139
0,0.003328
0,0.003323593
0,0.003323533
0,0.003323344
0,0.003321487
0,0.003321348
0,0.003320051
0,0.00331923
0,0.00331768
0,0.003317636
0,0.003317032
0,0.003316937
0,0.003316096
0,0.003315405
0,0.003314467
0,0.003314416
0,0.003314388
0,0.003314164
0,0.003313748
0,0.003312128
0,0.003311245
0,0.003309323
0,0.003309159
0,0.003307433
0,0.00330677
0,0.003306132
0,0.003306132
0,0.003306132
0,0.003306132
0,0.003306132
0,0.003306132
0,0.003306132
0,0.003306132
0,0.003306132
0,0.003306132
0,0.003306132
0,0.003306132
0,0.003305526
0,0.0033043
0,0.003304154
0,0.003303731
0,0.003303185
0,0.003302819
0,0.003300988
1,0.003300883
0,0.00329743
0,0.003295907
0,0.003295054
0,0.003293382
0,0.003292267
0,0.003291729
0,0.003291476
0,0.003290883
0,0.003290878
0,0.003290681
0,0.003290274
0,0.003289799
0,0.003288161
0,0.003287655
0,0.003286296
0,0.003284182
0,0.003283027
0,0.00328296
0,0.003282498
0,0.003280889
0,0.003278788
0,0.00327855
0,0.003278383
0,0.003278068
0,0.003276615
0,0.00327626
0,0.003275999
0,0.003275848
0,0.003275458
0,0.003275418
0,0.003274338
0,0.003272667
0,0.003272287
0,0.003271538
0,0.003271317
0,0.003271137
0,0.003270972
0,0.003270305
0,0.003269377
0,0.003268778
0,0.003268499
0,0.003266271
0,0.003266224
0,0.003263403
0,0.003262972
0,0.003262826
0,0.003261673
0,0.003259987
0,0.003259427
0,0.003258187
0,0.003255982
0,0.003255437
0,0.003255314
0,0.003254533
0,0.003254169
0,0.003252864
0,0.00325279
0,0.003252394
0,0.003252347
0,0.003251842
0,0.003251077
0,0.003249469
0,0.003245421
0,0.003245203
0,0.003245112
0,0.00324485
0,0.003244847
0,0.003243768
0,0.00324336
0,0.00324322
0,0.003241114
0,0.003240602
0,0.003240578
0,0.003240341
0,0.003239301
0,0.003239226
0,0.003238597
0,0.003238391
0,0.003238327
0,0.003238327
0,0.003236465
0,0.00323585
0,0.0032339
0,0.003231446
0,0.003230929
0,0.003230729
0,0.003230112
0,0.00322982
0,0.00322905
0,0.003227748
0,0.003227327
0,0.003226394
0,0.003225761
0,0.003225172
0,0.003224672
0,0.003222383
0,0.003221922
0,0.003221746
0,0.003221114
0,0.003221017
0,0.003220114
0,0.003219433
0,0.003219433
0,0.00321913
0,0.003219086
0,0.003218329
0,0.003218229
0,0.003217058
0,0.003217058
1,0.003217058
0,0.003217058
0,0.003217058
0,0.003217058
0,0.003217058
0,0.003217058
0,0.003214789
0,0.003214169
0,0.003214065
0,0.00321376
0,0.003212987
0,0.003212739
0,0.003212623
0,0.003212335
0,0.00321135
0,0.003211162
0,0.003210462
0,0.003210462
0,0.003210462
0,0.003210462
0,0.003210462
0,0.003210231
0,0.003210195
0,0.003209794
0,0.003208703
0,0.003204818
0,0.003203979
0,0.003203117
0,0.003202594
0,0.003202067
0,0.003201931
0,0.003201188
0,0.003200978
0,0.003199917
0,0.003199716
0,0.003198489
0,0.003198451
0,0.003198229
0,0.003197846
0,0.003197116
0,0.003196752
0,0.003195659
0,0.003195481
0,0.003193561
0,0.003193523
0,0.00319294
0,0.003192447
0,0.003191784
0,0.003191699
0,0.00319084
0,0.00318893
0,0.003188032
0,0.003188032
0,0.003188032
0,0.003188014
0,0.003187102
0,0.003186772
0,0.003182192
0,0.003180991
0,0.00318009
0,0.003179366
0,0.003178428
0,0.00317728
0,0.003176487
0,0.003175042
0,0.003174749
0,0.003174197
0,0.003173439
0,0.003170978
0,0.003170298
0,0.003169808
0,0.003168797
0,0.003168632
0,0.003168451
0,0.003167596
0,0.003167132
1,0.003166882
0,0.003166325
0,0.00316512
0,0.003164354
1,0.003163082
0,0.003162324
0,0.003158196
0,0.003157889
0,0.003157725
0,0.003156982
0,0.003156044
0,0.003155737
0,0.003154146
0,0.003153997
0,0.003153741
0,0.003152699
0,0.003152542
0,0.003151871
0,0.003150918
0,0.003150526
0,0.003148026
0,0.003147979
0,0.003147924
0,0.003147813
0,0.003146711
0,0.003146066
0,0.003144843
0,0.003144374
0,0.003143711
0,0.003143558
0,0.003143157
0,0.003142365
0,0.003142192
0,0.003140808
0,0.003140735
0,0.00313975
0,0.003139538
0,0.003138802
0,0.003137534
0,0.00313591
0,0.003135036
0,0.003134817
0,0.0031345
0,0.003134365
0,0.003134069
0,0.003131754
0,0.003130659
0,0.003129564
1,0.003127898
0,0.003127235
0,0.003127223
0,0.003127214
0,0.003125339
0,0.003120406
0,0.003119497
0,0.003118685
0,0.003118026
0,0.003115202
0,0.003115035
0,0.003114878
0,0.003114533
0,0.003114444
0,0.0031144
0,0.003114131
0,0.003114013
0,0.003114013
0,0.003113817
0,0.003112112
0,0.003111816
0,0.003111121
0,0.003110207
0,0.003109906
0,0.003109869
0,0.003109258
0,0.003108883
0,0.003106549
0,0.003106466
0,0.003106188
0,0.003105131
0,0.003104946
0,0.003104342
0,0.003102783
0,0.003102365
0,0.003102172
0,0.003101874
0,0.003101538
0,0.003099501
0,0.003098757
0,0.003097769
0,0.003097698
0,0.003096023
0,0.003095947
0,0.003095838
0,0.003095584
0,0.003094653
0,0.003094431
0,0.003093513
0,0.003093434
0,0.003093266
0,0.00309269
0,0.003090985
0,0.003089095
0,0.003088958
0,0.003088733
0,0.00308636
0,0.00308457
0,0.003084261
0,0.003083735
0,0.003083034
0,0.003082958
0,0.003082618
0,0.003079942
0,0.003078916
0,0.003076592
0,0.003075724
0,0.003074677
0,0.00307416
0,0.003073087
0,0.003072157
0,0.003071723
0,0.003071384
0,0.003071199
0,0.003071101
0,0.003068593
0,0.003068588
0,0.003068337
0,0.003067943
0,0.003066805
0,0.003065803
0,0.003065025
0,0.00306498
0,0.003063632
0,0.003063274
0,0.003063121
0,0.003062629
0,0.003062501
0,0.003060773
0,0.003060773
0,0.003060773
0,0.003059946
0,0.003058074
0,0.003057853
0,0.00305642
0,0.003055668
0,0.003055186
0,0.003054739
0,0.003054224
0,0.003054035
0,0.00305356
0,0.0030528
0,0.003052312
0,0.003050957
0,0.00305082
0,0.003050185
0,0.003050082
0,0.00304713
0,0.003046119
0,0.003043426
0,0.003041107
0,0.003040956
0,0.003040412
0,0.00304003
0,0.003039624
0,0.003039314
0,0.003038052
0,0.003037942
0,0.003037699
0,0.003037682
0,0.003036856
0,0.003036632
0,0.003036009
0,0.003035003
0,0.003034803
0,0.003034119
0,0.003033334
0,0.003033092
0,0.003033067
0,0.003032829
0,0.003031185
0,0.003030877
0,0.003030756
0,0.003030516
0,0.003030418
0,0.003029741
0,0.003029393
0,0.003029162
0,0.003028683
0,0.003028425
0,0.003028222
0,0.003028016
0,0.00302778
0,0.003027524
0,0.003027017
0,0.003025705
0,0.003025106
0,0.003024796
0,0.003024158
0,0.00302339
0,0.003023171
0,0.003022252
0,0.003021982
0,0.003020827
0,0.003020253
0,0.003019721
0,0.003019653
0,0.003019499
0,0.003018667
0,0.003018004
0,0.003017807
0,0.003016932
0,0.003016909
0,0.003016
0,0.00301588
0,0.003015054
0,0.003013108
0,0.003012292
0,0.00301184
0,0.003010697
0,0.00301042
0,0.003009229
0,0.003008645
0,0.003007604
0,0.003007559
0,0.003006799
0,0.003006663
0,0.003006388
0,0.003004771
0,0.003004669
0,0.003003492
0,0.003003349
0,0.003003349
0,0.003003349
0,0.003002237
0,0.003000936
0,0.003000936
0,0.003000936
0,0.003000936
0,0.003000936
0,0.003000936
0,0.003000936
0,0.003000596
0,0.002999535
0,0.002999451
0,0.002998524
0,0.002998211
0,0.002998041
0,0.002997937
0,0.002997827
0,0.002997803
0,0.002995025
0,0.002994803
0,0.002991607
0,0.00299153
0,0.002991511
0,0.002988943
0,0.002988099
0,0.002987792
0,0.002987727
0,0.002987494
0,0.002987164
0,0.002986355
0,0.002985759
0,0.0029855
0,0.002983922
0,0.002982507
0,0.002981458
0,0.002979981
0,0.002979086
0,0.002978089
0,0.002977509
0,0.002976533
0,0.002975542
0,0.00297533
0,0.002975137
0,0.002973945
0,0.002973573
0,0.002970903
0,0.002970385
0,0.002970261
0,0.002968915
0,0.00296849
0,0.002968135
0,0.002966633
0,0.002965878
0,0.002965839
0,0.002964286
0,0.002963634
0,0.002963378
0,0.002962805
0,0.002962491
0,0.00295917
0,0.002958738
0,0.002957506
0,0.002957413
0,0.002956765
0,0.002956254
0,0.002956171
0,0.00295475
0,0.002953766
0,0.002953266
0,0.002951059
0,0.002950386
0,0.002948585
0,0.002947585
0,0.002947483
0,0.002947103
0,0.002946502
0,0.002946447
0,0.002945943
0,0.002945449
0,0.002945429
0,0.002945266
0,0.002944408
0,0.002944369
0,0.002943678
0,0.002943523
0,0.002942972
0,0.002941891
0,0.002941579
0,0.002939004
0,0.002938641
0,0.002938425
0,0.002937041
0,0.002934943
0,0.00293385
0,0.002933445
0,0.002933434
0,0.002933088
0,0.002932413
0,0.002932195
0,0.002931318
0,0.002931318
0,0.00293042
0,0.002928649
0,0.002928617
0,0.002928067
0,0.002926925
0,0.002921745
0,0.002921645
0,0.002921396
0,0.002920384
0,0.002920137
0,0.002919998
0,0.002918024
0,0.002917769
0,0.002917591
0,0.002917504
0,0.002914246
0,0.002910553
0,0.002910397
0,0.002910397
0,0.002910397
0,0.002909852
0,0.002909605
0,0.002909517
0,0.002909255
0,0.002908807
0,0.002908782
0,0.002908697
0,0.00290837
0,0.002908061
0,0.00290735
0,0.002906551
0,0.002905936
0,0.002905638
0,0.002903296
0,0.002901369
0,0.002901352
0,0.002901108
0,0.002901022
0,0.002900074
0,0.00289824
0,0.002898216
0,0.002897199
0,0.002895577
0,0.002895162
0,0.002895054
0,0.002894812
0,0.002894351
0,0.002893436
0,0.002893411
0,0.002891807
0,0.002891632
0,0.002891241
0,0.002890985
0,0.002890951
0,0.002889889
0,0.002888809
0,0.002888688
0,0.002885391
0,0.002884678
0,0.002884106
0,0.002883627
0,0.002882994
0,0.002882588
0,0.002882117
0,0.002881717
0,0.00287938
0,0.002879062
0,0.002877668
0,0.002876507
0,0.002875972
0,0.002875585
0,0.002875581
0,0.002874729
0,0.002874659
0,0.002874489
0,0.002873949
0,0.002873909
0,0.002873857
0,0.002873714
0,0.002873554
0,0.002873512
0,0.002873455
0,0.002872322
0,0.002872
0,0.002869687
0,0.002869417
0,0.002868099
0,0.002868069
0,0.002865807
0,0.002864945
0,0.002864439
0,0.002862701
0,0.002861504
0,0.002861387
0,0.002861248
0,0.00286089
0,0.00286089
0,0.00286089
0,0.00286089
0,0.00286089
0,0.00286089
0,0.002858254
0,0.002856544
0,0.002855988
0,0.002855799
0,0.00285519
0,0.00285514
0,0.002854986
0,0.002854291
0,0.002852983
0,0.002852933
0,0.002852929
0,0.002852564
0,0.002851537
0,0.002848999
0,0.002848773
0,0.002848659
0,0.002848364
0,0.002847855
0,0.002845801
0,0.002844344
0,0.002844315
0,0.002844068
0,0.002843997
0,0.002843376
0,0.002843119
0,0.002841076
0,0.002840018
0,0.002839904
0,0.002839107
0,0.00283766
0,0.002836479
0,0.002836387
0,0.002836125
0,0.002834872
0,0.002834634
0,0.002834626
0,0.002832753
0,0.002832678
0,0.002832282
0,0.002832161
0,0.002831584
0,0.002831322
0,0.002830391
0,0.002828056
0,0.002827688
0,0.002825685
0,0.002824095
0,0.00282395
0,0.00282335
0,0.002823348
0,0.002823335
0,0.002823138
0,0.002822352
0,0.002822261
0,0.002821934
0,0.002821535
0,0.002820284
1,0.002818431
0,0.002816944
0,0.002813833
0,0.002813833
0,0.00281227
0,0.002811864
0,0.002811546
0,0.002811276
0,0.002811188
0,0.002810995
0,0.002810173
0,0.002810025
0,0.002809651
0,0.002809344
0,0.00280919
0,0.002808566
0,0.002808262
0,0.002808256
0,0.002807789
0,0.002807591
1,0.002806075
0,0.00280579
0,0.002805371
0,0.00280534
0,0.002805305
0,0.002804936
0,0.002804912
0,0.002804801
0,0.00280406
0,0.002802359
0,0.002801814
0,0.002801044
0,0.002800506
0,0.002798961
0,0.002798721
0,0.002798416
0,0.002798324
0,0.002797772
0,0.002797637
0,0.002796748
0,0.002796597
0,0.002795347
0,0.002793783
0,0.002792283
0,0.002792259
0,0.002791562
0,0.002790583
0,0.002790271
0,0.002790234
0,0.002788897
0,0.002787311
0,0.002787302
0,0.002786967
0,0.002786084
0,0.002785447
0,0.002785196
0,0.002783786
0,0.002783694
0,0.002783531
0,0.002783466
0,0.002783184
0,0.002782823
0,0.002781875
0,0.002781364
0,0.002780948
0,0.00278088
0,0.002780711
0,0.002778762
0,0.002777015
0,0.002774937
0,0.002774295
0,0.002773864
0,0.002773123
0,0.002772514
0,0.002772487
0,0.002771813
0,0.002771473
0,0.002771399
0,0.002771083
0,0.002769364
0,0.002768535
0,0.002768058
0,0.002767646
0,0.002766683
0,0.002766309
0,0.002765978
0,0.002765222
0,0.002764269
0,0.002763825
0,0.002762061
0,0.002761319
0,0.00276016
0,0.002759826
0,0.002759692
0,0.002759218
0,0.0027589
0,0.002758247
0,0.002757004
0,0.002756768
0,0.002756613
0,0.0027552
0,0.002754158
0,0.002752803
0,0.002752448
0,0.00275239
0,0.00275121
0,0.002750959
0,0.002750367
0,0.002749151
0,0.002744932
0,0.002743308
0,0.002743089
0,0.002740717
0,0.002739538
0,0.002738413
0,0.002736737
0,0.002736545
0,0.002736221
0,0.002736181
0,0.002736061
0,0.002734368
0,0.00273408
0,0.002733955
0,0.002733386
0,0.002733373
0,0.00273322
0,0.002731176
0,0.002731099
0,0.002730681
0,0.002730675
0,0.002730141
0,0.002730124
0,0.002729939
0,0.002729526
0,0.002729172
0,0.002727889
0,0.002726306
0,0.002724896
0,0.002721813
0,0.002721813
0,0.002721813
0,0.002721217
0,0.00272091
0,0.002719174
0,0.002719093
0,0.002718567
0,0.002718083
0,0.002717277
0,0.002716642
0,0.00271621
0,0.002715113
0,0.002713599
0,0.002713515
0,0.002712843
0,0.002712818
0,0.002711642
0,0.002710782
1,0.002709138
0,0.002708877
0,0.002708811
0,0.00270721
0,0.002707005
0,0.002705574
0,0.002705389
0,0.002703498
0,0.002703334
0,0.002702821
0,0.002702763
0,0.002702406
0,0.002702005
0,0.002701928
0,0.002699998
0,0.00269986
0,0.002699477
0,0.002697109
0,0.002697109
0,0.002697109
0,0.002697109
0,0.002697109
0,0.002695265
0,0.002694691
0,0.002693814
0,0.002693786
0,0.002691433
0,0.002691266
0,0.002691218
0,0.002691157
0,0.002690619
0,0.00269025
0,0.002690051
0,0.002688988
0,0.00268892
0,0.002688434
0,0.002686039
0,0.002684527
0,0.002682016
0,0.002681304
0,0.002681186
0,0.002679531
0,0.002679339
0,0.002679204
0,0.002678966
0,0.002678488
0,0.002678271
0,0.002677967
0,0.002677579
0,0.002677013
0,0.002676985
0,0.00267613
0,0.002674762
0,0.002674412
0,0.002673372
0,0.002672177
0,0.002671898
0,0.0026711
0,0.002671036
0,0.002670157
0,0.002668561
0,0.002668514
0,0.002668341
0,0.002667979
0,0.002667614
0,0.002667353
0,0.002666706
0,0.002666052
0,0.002665251
0,0.002664526
0,0.002664372
0,0.002663925
0,0.002663811
0,0.002662822
0,0.002662698
0,0.002661696
0,0.002661213
0,0.002659775
0,0.002659297
0,0.002658141
0,0.002657805
0,0.002657517
0,0.002657092
0,0.002656504
0,0.00265619
0,0.002655741
0,0.002655059
0,0.002654627
0,0.002654228
0,0.002653304
0,0.002652702
0,0.002651826
0,0.002651164
0,0.002651077
0,0.002651044
0,0.002650598
0,0.002650588
0,0.002649619
0,0.002647355
0,0.002646159
0,0.002645096
0,0.002645096
0,0.002645096
0,0.002645096
0,0.002645096
0,0.002645096
0,0.002645096
0,0.002645096
0,0.002645096
0,0.002645095
0,0.002643641
0,0.002643252
0,0.002640478
0,0.002639812
0,0.002639223
0,0.002638238
0,0.00263817
0,0.002637641
0,0.002637174
0,0.002636401
0,0.002636246
0,0.002636053
0,0.00263596
0,0.002635622
0,0.002633895
0,0.002633219
0,0.002632262
0,0.002631188
0,0.00263046
0,0.002629745
0,0.002629695
0,0.002629092
0,0.002628899
0,0.00262861
0,0.002628389
0,0.002628237
0,0.002626555
0,0.002626273
0,0.002625015
0,0.002624871
0,0.0026243
0,0.00262411
0,0.002623722
0,0.002623451
0,0.002622087
0,0.002621601
0,0.002621139
0,0.002620449
0,0.00262035
0,0.002619272
0,0.002618117
0,0.002618053
0,0.002617598
0,0.00261693
0,0.002615869
0,0.002615712
0,0.002615379
0,0.002615196
0,0.002614906
0,0.002614847
0,0.002614541
0,0.002612815
0,0.002611019
0,0.002610613
0,0.002610551
0,0.00260915
0,0.002606942
0,0.002606628
0,0.002606487
0,0.002605483
0,0.002605264
0,0.002605055
0,0.00260484
0,0.002604705
0,0.002604604
0,0.002603498
0,0.002602977
0,0.002602586
0,0.002602027
0,0.002599943
0,0.002599039
0,0.002598596
0,0.002598003
0,0.002597593
0,0.00259716
0,0.002596785
0,0.002596392
0,0.002596151
0,0.002594828
0,0.002594446
0,0.002592717
0,0.002592034
0,0.002590663
0,0.002590534
0,0.002590425
1,0.002590209
0,0.002589196
0,0.00258827
0,0.002588139
0,0.002587652
0,0.002587446
0,0.002586842
0,0.002586711
0,0.002585632
0,0.002584564
0,0.00258433
0,0.00258425
0,0.002584144
0,0.002584125
0,0.002583336
0,0.002583083
0,0.002583024
0,0.002582608
0,0.002581825
0,0.002581743
0,0.002581727
0,0.002580907
0,0.002580899
0,0.002580364
0,0.00257976
0,0.002578298
0,0.002577683
0,0.002576042
0,0.002575595
0,0.002575526
0,0.002575513
0,0.002575019
0,0.002574703
0,0.002574118
0,0.002573685
0,0.002573402
0,0.002567395
0,0.002567217
0,0.002566694
0,0.00256621
0,0.002566073
0,0.002564593
0,0.002563469
0,0.00256175
0,0.002560915
0,0.00256085
0,0.002559663
0,0.002558999
0,0.002558405
0,0.002558361
0,0.002557829
0,0.00255721
0,0.002555785
0,0.002555359
0,0.002554085
0,0.002553641
0,0.002552871
0,0.002552352
0,0.002552022
0,0.002551423
0,0.002550928
0,0.002550442
0,0.002549256
0,0.002549098
0,0.002547954
0,0.00254791
0,0.002547418
0,0.002547198
0,0.002547107
0,0.002546507
0,0.002545984
0,0.0025451
0,0.00254472
0,0.002544347
0,0.002544006
0,0.002543416
0,0.002542042
0,0.00254111
0,0.002540775
0,0.002540518
0,0.002539875
0,0.002539482
0,0.002538183
0,0.002538106
0,0.002537671
0,0.002537027
0,0.002536918
0,0.002536638
0,0.002536353
0,0.002536001
0,0.002535507
0,0.002534291
