outcome,prediction
0,0.012620777
0,0.012614487
0,0.012596787
0,0.012590425
0,0.012590425
0,0.012590425
0,0.012590425
0,0.012590425
0,0.012590425
0,0.012590425
0,0.012590425
0,0.012586076
0,0.012575348
0,0.012575348
0,0.012575348
0,0.012575348
0,0.012575348
0,0.012575348
0,0.012575348
0,0.012575348
0,0.012575348
0,0.012575348
0,0.012561412
0,0.012558088
0,0.012555239
0,0.012548725
0,0.0125454
0,0.012543834
0,0.012541437
0,0.012541437
0,0.012541437
0,0.012541437
0,0.012541437
0,0.012538532
0,0.012533987
1,0.012520579
0,0.012518274
0,0.012515279
0,0.012510188
0,0.012501191
0,0.012483814
0,0.01247917
0,0.012474906
0,0.01246034
0,0.012448335
0,0.012445264
0,0.012444466
0,0.012441074
0,0.012441074
0,0.012441074
0,0.012441074
0,0.012441074
0,0.012441074
0,0.012441074
0,0.012437565
0,0.012436253
0,0.012436253
0,0.012436253
0,0.012436253
0,0.012436253
0,0.012436253
0,0.012436253
0,0.012419223
0,0.012417433
0,0.012416679
1,0.012415241
0,0.012412511
0,0.012403086
0,0.012399436
0,0.012393346
0,0.012388731
0,0.012383008
0,0.012378583
0,0.012375874
0,0.012374155
0,0.012372791
0,0.012356115
0,0.012347073
0,0.01234654
0,0.012345615
0,0.012328405
0,0.012325554
0,0.012304083
0,0.012299987
0,0.01229763
0,0.012295938
0,0.012291966
0,0.012289059
0,0.012286474
0,0.012284962
0,0.01228126
0,0.012278763
0,0.01226942
0,0.012267767
0,0.012264567
0,0.012259099
0,0.012255513
0,0.012254393
0,0.012253232
0,0.012248993
0,0.012243323
0,0.012220928
0,0.012220928
0,0.012220928
0,0.012220928
0,0.012203452
0,0.012203452
0,0.012203452
0,0.012203452
0,0.012203452
1,0.012203452
0,0.012203452
0,0.012203452
0,0.012203452
0,0.012203452
0,0.012200482
0,0.012174469
0,0.012166182
0,0.012165528
0,0.012164302
0,0.01215354
0,0.01215049
0,0.012142135
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012138224
0,0.012133245
0,0.012131765
0,0.012125675
0,0.012115227
0,0.012097108
0,0.012091872
0,0.012089577
0,0.012088967
0,0.012084175
0,0.012083064
0,0.012078256
0,0.01207127
0,0.012053416
0,0.012052802
0,0.012044153
0,0.012043796
0,0.012043607
0,0.012037834
0,0.01203459
0,0.012031944
0,0.01202534
0,0.0120131
0,0.012011804
0,0.012011673
0,0.012008108
0,0.012002345
0,0.011994776
0,0.011979979
0,0.011970784
0,0.011960151
0,0.011949771
0,0.011939438
0,0.011938668
0,0.011938324
0,0.011934068
0,0.01193228
0,0.011931274
0,0.011927683
0,0.01192357
0,0.011922513
0,0.011919486
0,0.011918873
0,0.01189019
0,0.011888161
0,0.011877043
0,0.011875615
0,0.011875275
0,0.011875275
0,0.011873718
0,0.011866129
0,0.011863865
0,0.011862133
0,0.011861641
0,0.011854299
1,0.011850971
0,0.011844841
0,0.011839266
1,0.011838691
0,0.011821045
0,0.011821045
0,0.011821045
0,0.011819139
0,0.01181748
0,0.011815531
0,0.011813404
0,0.011800431
0,0.011800363
0,0.01179576
0,0.011791804
0,0.011782234
0,0.011780147
0,0.011779996
0,0.011768921
1,0.011751221
0,0.01174915
0,0.011748597
0,0.011736291
0,0.011732685
0,0.011732685
0,0.011732685
0,0.011732685
0,0.011732685
1,0.011730849
0,0.011718616
0,0.011714001
0,0.011714001
0,0.011714001
0,0.011703242
0,0.011696074
1,0.011688006
0,0.011679489
0,0.011670505
0,0.011660977
0,0.011654779
0,0.011653905
0,0.011653905
0,0.011653905
0,0.011653905
0,0.011653905
0,0.011653905
0,0.011653905
0,0.011653905
0,0.011653905
0,0.011645945
0,0.011639064
0,0.011638374
0,0.011637989
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011636963
0,0.011631025
0,0.011628871
0,0.011623015
0,0.011623015
0,0.011623015
0,0.011622719
0,0.011607226
0,0.011599264
0,0.011596367
0,0.01158993
0,0.011586943
0,0.01158643
0,0.01156665
1,0.011554337
0,0.011554223
0,0.011551167
0,0.011551167
0,0.011551167
0,0.011538691
0,0.011538446
0,0.011529541
1,0.011529508
0,0.011528302
0,0.011527563
0,0.011521837
0,0.011515892
0,0.011515257
0,0.011512153
0,0.011509435
0,0.011509061
0,0.011506359
0,0.01150534
0,0.011495397
0,0.011494532
0,0.011490685
0,0.011489335
0,0.011487381
0,0.011485887
0,0.011465127
0,0.011457455
0,0.01145617
0,0.011452967
0,0.011446221
0,0.011445412
0,0.011445412
0,0.011440515
0,0.011425311
0,0.011417198
0,0.011416395
0,0.011415815
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414523
0,0.011414153
0,0.011405083
0,0.011403729
0,0.011402252
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011400838
0,0.011395576
0,0.011393149
0,0.011392773
0,0.011392773
0,0.011392773
0,0.011382161
0,0.011376908
0,0.011375472
0,0.011372748
0,0.011363949
0,0.011361569
0,0.011360306
0,0.011350354
0,0.011342855
0,0.011333944
0,0.011332886
0,0.011329232
0,0.01132519
0,0.011323359
0,0.011315978
0,0.011312037
0,0.011310117
0,0.011304829
0,0.011293141
0,0.011291007
0,0.01128079
0,0.011279631
0,0.011274777
0,0.011274777
0,0.011274777
0,0.011261379
0,0.011248305
0,0.011246501
1,0.011234491
0,0.011225269
0,0.011216592
0,0.011208938
0,0.01119331
0,0.011186963
0,0.011184621
0,0.011167932
0,0.011167932
0,0.011167932
0,0.011167932
0,0.011162483
0,0.011161947
0,0.011157074
0,0.011157074
0,0.011157074
0,0.011157074
0,0.011157074
0,0.011153771
0,0.011151289
0,0.011137541
0,0.011135631
0,0.011135043
0,0.011128503
0,0.011128019
0,0.011128019
0,0.011127735
0,0.011127558
0,0.011122144
0,0.011108144
0,0.011098987
0,0.011098987
0,0.011097972
0,0.011094189
0,0.011088728
0,0.01108636
0,0.011077895
0,0.011076265
0,0.011070516
0,0.011058645
0,0.01105582
0,0.011055059
0,0.01104856
0,0.011043314
1,0.011043126
0,0.011035328
0,0.011032821
0,0.011031998
0,0.011031946
0,0.011019654
0,0.011016994
0,0.011009286
0,0.01100204
0,0.010996817
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010994427
0,0.010993878
0,0.010992348
0,0.010990115
0,0.01099
0,0.010983488
0,0.010983488
0,0.010983488
0,0.010983488
0,0.010983488
0,0.010983488
0,0.010979043
0,0.010977573
0,0.010973205
0,0.010973158
0,0.010962235
0,0.010953552
0,0.010951486
0,0.010937642
0,0.010929825
0,0.010929644
0,0.010927098
0,0.010927098
0,0.010927098
0,0.010927098
0,0.010927098
0,0.010925362
0,0.010925362
0,0.010925362
0,0.010925362
0,0.010925362
0,0.010925362
0,0.010920478
0,0.01091061
0,0.010901623
0,0.010901206
0,0.010899618
0,0.010899021
1,0.01089676
0,0.010889885
0,0.010884755
0,0.010879392
0,0.010879126
0,0.010875195
0,0.01087455
0,0.010872836
0,0.010872836
0,0.010872836
0,0.010872836
0,0.010872836
0,0.010871811
0,0.010869433
0,0.010849969
0,0.010840893
0,0.010836436
0,0.010829661
0,0.010826617
0,0.010826187
0,0.010826187
0,0.010821817
0,0.010818132
0,0.010810073
0,0.010795358
0,0.010782365
0,0.010765934
0,0.010765615
0,0.010765005
0,0.010764045
0,0.010763528
0,0.010761889
0,0.010761548
0,0.010749534
1,0.010746877
0,0.010737619
0,0.010737619
0,0.010737619
0,0.010737619
0,0.010737619
0,0.010737619
0,0.010733502
0,0.010733502
0,0.010733481
0,0.01073253
0,0.010725789
0,0.010725712
0,0.010724898
0,0.010722039
0,0.010721563
0,0.010719142
0,0.010718819
0,0.010718444
0,0.010711519
0,0.010710943
0,0.010709257
0,0.010701545
0,0.010698268
0,0.010668151
0,0.010668151
0,0.010668151
0,0.010668151
0,0.01066485
1,0.01066485
0,0.01066485
0,0.01066485
0,0.01066485
0,0.01066485
0,0.01066485
0,0.01066485
0,0.010655868
0,0.010655477
0,0.010655477
0,0.010655477
0,0.010655477
0,0.010655477
0,0.010655477
0,0.010655477
0,0.010652034
0,0.010649466
0,0.010649466
0,0.010649466
0,0.010649466
0,0.010649466
1,0.01064373
0,0.010640376
0,0.010628902
0,0.010628171
0,0.010626686
0,0.010626686
0,0.010626686
0,0.01062271
0,0.010620447
0,0.010619394
0,0.010614175
0,0.010614175
0,0.010613198
1,0.010603409
0,0.010589087
0,0.010586768
0,0.010586658
0,0.01057923
0,0.010578291
0,0.010578182
0,0.010576715
0,0.010572428
0,0.010572389
0,0.010562906
0,0.010562906
0,0.010562906
0,0.010562906
0,0.010562906
0,0.010562906
0,0.010562906
0,0.010553639
0,0.010547956
0,0.010511927
0,0.01050971
0,0.010509125
0,0.010505883
0,0.01049896
0,0.010497231
0,0.010493412
0,0.010488844
0,0.010486277
0,0.010483867
0,0.010481304
0,0.010481047
0,0.010473859
0,0.010473859
0,0.010473859
0,0.01047128
0,0.010468325
0,0.010444627
0,0.010422468
0,0.010421018
0,0.010413178
0,0.010411075
0,0.010405103
0,0.01040253
0,0.010402378
0,0.010399477
0,0.010396828
0,0.010396808
0,0.010386324
0,0.010385756
0,0.010385756
0,0.010384373
0,0.010380072
1,0.010379601
0,0.010378594
0,0.010374925
0,0.010371974
0,0.010364273
0,0.010364273
0,0.010364273
0,0.010364273
0,0.010364273
0,0.010364273
0,0.010364273
0,0.01035866
0,0.010356187
0,0.010355962
0,0.010353666
0,0.010346114
0,0.010346114
0,0.010346114
0,0.010346114
0,0.010342248
0,0.01034094
0,0.010338559
0,0.010337339
0,0.010329527
0,0.01032749
0,0.010324498
0,0.010318624
0,0.010308017
0,0.010304113
0,0.010303266
0,0.01029964
0,0.010277566
0,0.010276974
0,0.010276339
0,0.010275355
0,0.010266887
0,0.010266887
0,0.010266887
0,0.010266887
0,0.010266887
0,0.010266887
0,0.010266887
0,0.010266887
0,0.010266887
0,0.010266887
0,0.010266887
0,0.010262435
0,0.010255874
0,0.010250594
0,0.01024747
0,0.01024074
0,0.010236941
0,0.010224866
0,0.010215591
0,0.010212976
0,0.010178104
1,0.010171515
0,0.010171103
0,0.010170868
0,0.010170623
0,0.010165904
0,0.010165904
0,0.010159233
0,0.010150466
0,0.010150466
0,0.010150466
0,0.010150466
0,0.010150466
0,0.010148315
0,0.010148091
0,0.010132937
0,0.010131047
0,0.010123357
0,0.010121163
0,0.010118915
0,0.010114115
0,0.010113872
0,0.010108086
0,0.010106235
0,0.010098654
0,0.010098654
0,0.01009448
0,0.010094388
0,0.010082916
0,0.010080175
0,0.010079781
0,0.010075033
0,0.01007383
0,0.010068581
0,0.01006688
0,0.010061085
0,0.010060477
0,0.010058207
0,0.010055272
0,0.010055272
0,0.010055088
0,0.010049502
0,0.010044903
0,0.010041413
0,0.010036182
0,0.010033623
0,0.010031408
0,0.01003135
0,0.010028869
0,0.010027136
0,0.010018403
0,0.01000704
0,0.009988232
0,0.00998422
0,0.009982401
0,0.009982401
0,0.009981139
0,0.009974875
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009974318
0,0.009970416
0,0.009970416
0,0.009970416
0,0.009970416
0,0.009970006
0,0.009969352
0,0.009962149
0,0.009957728
0,0.009953992
0,0.009949994
0,0.009947081
0,0.009942501
0,0.009936352
0,0.009931841
0,0.009928139
0,0.00992773
0,0.009923283
0,0.009923283
0,0.009923283
0,0.009923283
0,0.009921775
0,0.009916881
0,0.009916539
0,0.009916539
0,0.009916539
0,0.00991417
0,0.00990589
0,0.00990589
0,0.00990589
0,0.009897606
0,0.009895999
0,0.009882607
0,0.009879095
0,0.009874959
0,0.009874912
0,0.009873159
0,0.009871555
0,0.009870596
0,0.009862164
0,0.009856979
0,0.009855638
0,0.009852275
0,0.009852
0,0.009847559
0,0.00984735
0,0.00984709
0,0.00984709
0,0.00984709
0,0.00984709
0,0.00984709
0,0.00984709
0,0.00984709
0,0.009846183
0,0.00984049
0,0.009837564
0,0.009832256
0,0.009832256
0,0.009825884
1,0.009822573
0,0.009819224
0,0.009816229
0,0.009810299
0,0.009809187
0,0.009807113
0,0.009799438
0,0.009794109
0,0.009792481
0,0.009792056
0,0.009791654
0,0.009790892
0,0.009788626
0,0.009786398
0,0.009783345
0,0.009783345
0,0.009768753
0,0.009768513
0,0.009765632
0,0.009763842
0,0.009759085
0,0.009747162
0,0.009747162
0,0.009747162
0,0.009746712
0,0.009746545
0,0.009745385
0,0.009741121
0,0.009738017
0,0.0097353
0,0.0097353
0,0.009728389
0,0.009727801
0,0.009719439
0,0.009718173
0,0.009705734
0,0.009697896
0,0.009696441
0,0.009693991
0,0.009677874
0,0.009669824
0,0.009668112
0,0.009665852
0,0.00966481
0,0.009662211
0,0.009661028
0,0.009660658
0,0.009658524
1,0.009658524
0,0.009658524
0,0.009658524
0,0.009658524
0,0.009658524
0,0.009658524
0,0.009658524
0,0.009658524
0,0.009658524
0,0.009655277
0,0.009655277
0,0.009655277
0,0.009650978
0,0.009650317
0,0.009650244
1,0.009640751
0,0.009638349
0,0.009638349
0,0.009637429
0,0.009630141
0,0.009629691
0,0.009629691
0,0.009621977
0,0.009617088
0,0.009615064
0,0.009611313
0,0.00961016
0,0.009604779
0,0.009600489
0,0.009597775
0,0.009597435
0,0.009597435
0,0.009597435
0,0.009597435
0,0.009597435
0,0.009597435
0,0.009597435
0,0.009597435
0,0.009597435
0,0.009591213
0,0.009590892
0,0.009586915
0,0.009584189
0,0.009583781
0,0.009564669
0,0.009564123
0,0.009563323
0,0.009557928
0,0.009553659
0,0.009552462
0,0.00954976
0,0.00954976
0,0.00954976
0,0.00954976
0,0.00954976
0,0.00954976
0,0.00954976
0,0.00954976
0,0.00954976
0,0.00954976
0,0.00954976
0,0.00954379
0,0.009541681
0,0.009537018
0,0.009536184
0,0.009535636
0,0.009530242
0,0.009527236
0,0.009517355
1,0.009513235
0,0.009509088
0,0.009508737
0,0.009493297
0,0.009485386
0,0.009485386
0,0.009485386
0,0.009485386
0,0.009485386
0,0.009485386
0,0.009485386
0,0.009485386
0,0.009482748
0,0.00947528
0,0.009474976
0,0.009468975
0,0.009466843
0,0.009462851
0,0.009462668
0,0.009453742
0,0.009453742
0,0.009453742
0,0.009449957
0,0.009445556
0,0.009443719
0,0.009443076
0,0.009435221
0,0.009433856
0,0.009432752
0,0.009429054
0,0.009428083
0,0.009426641
0,0.009421743
0,0.009417517
0,0.009410708
0,0.009410708
0,0.009410708
0,0.009410708
0,0.009410708
0,0.009406643
0,0.009406643
0,0.0094034
0,0.009395994
0,0.009395115
0,0.009390252
0,0.009386208
0,0.009367516
0,0.009362177
0,0.009360386
0,0.009351321
0,0.009349569
0,0.009349051
0,0.00934389
0,0.00934389
0,0.00934389
0,0.00934389
0,0.00934389
0,0.00934389
0,0.00934389
0,0.00934389
0,0.00934389
0,0.00934389
0,0.00934389
0,0.00934389
0,0.009343154
0,0.009339036
0,0.009338656
0,0.00933796
0,0.009335048
0,0.009334401
0,0.00933258
0,0.009327961
0,0.009321834
1,0.009318069
0,0.009314575
0,0.009314196
0,0.009313773
0,0.00931099
0,0.009301818
0,0.009299705
0,0.009294273
0,0.009293043
0,0.009291748
0,0.009291748
0,0.009291748
0,0.009291748
0,0.009291748
0,0.009291748
0,0.009283183
0,0.009280812
0,0.009278949
0,0.009276993
0,0.009275324
0,0.009272664
0,0.009248961
0,0.009246557
0,0.009245925
0,0.00924119
0,0.009237852
0,0.009236464
0,0.009225574
0,0.009220262
0,0.009218756
0,0.009217823
0,0.009217823
0,0.009215881
0,0.009215342
0,0.009212446
0,0.009206612
0,0.009206055
0,0.009203668
0,0.009202747
0,0.009202747
0,0.00920165
0,0.009200624
0,0.009200624
0,0.009194989
0,0.009193399
0,0.00919253
0,0.009188544
0,0.009181102
0,0.0091769
0,0.009176423
0,0.00917374
0,0.009172682
0,0.009164888
0,0.009163225
0,0.009159624
0,0.009157158
0,0.009157089
0,0.00915337
0,0.009152019
0,0.009140317
0,0.009140317
0,0.009139492
0,0.009139341
0,0.009138841
0,0.009134471
0,0.009134342
0,0.009129984
0,0.00912575
0,0.009125576
0,0.009125576
0,0.009124918
0,0.009122757
0,0.009121206
0,0.009101623
0,0.009100775
0,0.009099597
0,0.009098591
0,0.009088653
0,0.009088421
0,0.009080034
0,0.009076803
0,0.009075303
0,0.009074565
0,0.009070012
0,0.009060054
0,0.009058919
0,0.009055487
0,0.00905523
0,0.009054712
0,0.009054126
0,0.009039677
0,0.009037546
0,0.009032973
0,0.009027972
1,0.009027972
0,0.009024142
0,0.009021175
0,0.00901901
0,0.008994213
0,0.008993916
0,0.008989821
0,0.008981039
0,0.008980275
0,0.008980004
0,0.008971564
0,0.008968723
0,0.00896325
0,0.008959142
0,0.008958121
0,0.008956618
0,0.008956508
0,0.008954628
0,0.008932393
0,0.008931237
0,0.008928676
0,0.008927823
0,0.008926431
0,0.008918947
0,0.008917578
0,0.008902194
0,0.008901345
0,0.00889326
0,0.008890931
0,0.008888562
0,0.008886848
0,0.008886024
0,0.008885554
0,0.008877798
0,0.008875838
0,0.008870617
0,0.008870105
0,0.008868236
0,0.008868086
0,0.008866954
0,0.008854961
0,0.008846059
0,0.008844901
0,0.008837497
0,0.008834803
0,0.00883155
0,0.00882923
0,0.00882666
0,0.00882666
0,0.00882666
0,0.00882666
0,0.00882666
0,0.008819517
0,0.008818542
0,0.008813892
0,0.008810227
0,0.008809722
0,0.008805446
0,0.008804981
0,0.008803409
0,0.008798242
0,0.008797734
0,0.008786825
0,0.008783725
0,0.008781757
0,0.008781757
0,0.008778412
0,0.008773684
0,0.008769644
0,0.008757857
0,0.008755005
0,0.008755005
0,0.008753043
0,0.008752609
0,0.008751372
0,0.008751342
0,0.008739404
0,0.008733169
0,0.008732813
0,0.008731526
0,0.008730008
0,0.008716532
0,0.00871641
0,0.00871639
0,0.00871639
0,0.00871639
0,0.00871639
0,0.008713563
0,0.008713192
0,0.008710475
0,0.008703759
0,0.008701092
0,0.008701092
0,0.008699057
0,0.00869777
0,0.008690261
0,0.008687131
0,0.008671976
0,0.008670652
0,0.008654002
0,0.008650973
0,0.008650309
0,0.008639999
0,0.008639999
0,0.008639999
0,0.008639691
0,0.008633136
0,0.008631381
0,0.008620836
0,0.008620339
0,0.008619761
0,0.008604395
0,0.008598199
0,0.008595818
0,0.008593115
0,0.00859104
0,0.0085817
0,0.008570539
0,0.008565888
0,0.008563143
0,0.008559185
0,0.008546622
0,0.008544864
0,0.008543822
0,0.008540817
1,0.008536578
0,0.008536062
0,0.008531907
0,0.008530527
0,0.008530023
0,0.00852826
0,0.008527841
0,0.008517292
0,0.008516061
0,0.008515703
0,0.008515703
0,0.008515703
0,0.008514942
0,0.008514708
0,0.008507939
0,0.00849838
0,0.008495741
0,0.00849556
0,0.008494173
0,0.008489585
0,0.008489585
0,0.008486315
0,0.008485099
0,0.00848483
0,0.008480752
1,0.008479353
0,0.008475885
0,0.008475885
0,0.008471863
0,0.008469796
0,0.008465421
0,0.008464663
0,0.008463843
0,0.008462247
0,0.008459711
0,0.008457746
0,0.008453202
0,0.008452713
0,0.008444835
0,0.008444835
0,0.008442884
0,0.008442041
0,0.008440198
0,0.008439459
0,0.008438949
0,0.008436017
0,0.008432894
0,0.008432427
0,0.008431845
0,0.008426043
0,0.008424872
0,0.008420921
0,0.008418771
0,0.008415969
0,0.008413435
0,0.008412174
0,0.00840974
0,0.008404604
0,0.008395438
0,0.008394088
0,0.008389327
0,0.008387915
0,0.008387915
0,0.008387915
0,0.008387915
0,0.008387915
0,0.008387915
0,0.008387915
0,0.008387915
0,0.008387915
0,0.008387915
0,0.008379657
0,0.008377078
0,0.008376108
0,0.00836954
0,0.008366726
0,0.008365856
0,0.008360838
0,0.008356762
0,0.008355581
0,0.008342142
0,0.00833999
0,0.008337994
0,0.008337994
0,0.008335542
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008335164
0,0.008334414
0,0.008334025
0,0.008331302
0,0.008331302
0,0.008330475
0,0.008326803
0,0.008325703
0,0.008317312
0,0.008316486
0,0.008306369
0,0.008304507
0,0.008301728
0,0.008300915
0,0.008290853
0,0.008290194
1,0.008284077
0,0.008280541
0,0.008276528
0,0.008274224
0,0.008274224
0,0.008271989
0,0.008270727
0,0.008261227
0,0.008260258
0,0.008260172
0,0.008257705
0,0.008253039
0,0.008248711
0,0.008247511
0,0.008242238
0,0.008241357
0,0.008234967
0,0.008233746
0,0.00823334
0,0.008231705
0,0.008229191
0,0.008225035
0,0.008222562
0,0.008222442
0,0.008222228
1,0.008220128
0,0.008215892
0,0.008211596
0,0.008210687
0,0.008206461
0,0.0082036
0,0.008201067
0,0.008196526
0,0.008195531
0,0.008193268
0,0.00818932
0,0.00818932
0,0.00818932
0,0.00818932
0,0.008187461
1,0.008173699
0,0.00817208
0,0.008166131
0,0.008165477
0,0.008162774
0,0.008162439
0,0.008159894
0,0.008159321
0,0.008154961
0,0.008154667
0,0.008153155
0,0.008152454
0,0.00814638
0,0.008142065
0,0.008140717
1,0.008137153
0,0.008135822
0,0.008134775
0,0.008132955
0,0.008129383
0,0.008102635
0,0.008101114
0,0.008098433
0,0.008098279
0,0.008094951
0,0.008093374
0,0.008092701
0,0.008090833
0,0.008088881
0,0.008087489
0,0.008084507
0,0.008082769
0,0.008081378
0,0.008081378
0,0.008067107
0,0.00806155
0,0.008057821
0,0.008054103
0,0.008054103
0,0.008048824
0,0.008047034
0,0.008045387
0,0.008042739
0,0.008033605
0,0.008033298
0,0.008031732
0,0.008026188
0,0.008024601
0,0.008024601
0,0.008024601
0,0.008024123
0,0.008018837
0,0.008018166
0,0.008005781
0,0.008004577
0,0.008004539
0,0.008002986
0,0.0079998
0,0.007992893
0,0.007990602
0,0.007990194
0,0.007987859
0,0.007987768
0,0.007981547
0,0.007980766
0,0.007979943
0,0.007975203
0,0.007969712
0,0.007968512
0,0.007966705
1,0.007961166
0,0.007959472
0,0.007956807
0,0.007949794
0,0.007944801
0,0.007943945
0,0.007937394
0,0.007935196
0,0.007935057
0,0.007934153
0,0.007931602
0,0.007930284
0,0.007926842
0,0.00792653
0,0.007921133
0,0.007917121
0,0.007915593
0,0.007914275
0,0.007912196
0,0.007909372
0,0.007904748
0,0.007903709
0,0.007898935
0,0.007895039
0,0.007895039
0,0.007892899
0,0.007891358
0,0.00788141
0,0.00787895
0,0.007876192
0,0.007871875
0,0.00786413
0,0.007863992
0,0.007863992
0,0.007863992
0,0.007863992
0,0.007863992
0,0.007863992
0,0.007863992
0,0.007863992
0,0.007863992
0,0.007863992
0,0.007863992
0,0.007863214
0,0.007859242
0,0.007857915
0,0.007857577
0,0.007856172
0,0.00785583
0,0.007854328
0,0.007853723
0,0.007853723
0,0.007844839
0,0.007843589
0,0.00783813
0,0.007835845
0,0.007832684
0,0.007828938
0,0.007822878
0,0.007816846
0,0.007812289
0,0.007809169
0,0.007800033
0,0.007793711
0,0.007790327
0,0.007790327
0,0.007790327
0,0.007790327
0,0.007790327
0,0.007790327
0,0.007790327
0,0.007790327
0,0.007787604
0,0.007787604
1,0.007779174
0,0.007773056
0,0.007763776
0,0.007758854
0,0.007755141
0,0.007752701
0,0.007752096
0,0.007745686
0,0.007739562
0,0.007736519
0,0.00773373
0,0.007730946
0,0.007724686
0,0.007724508
0,0.007723674
0,0.007723674
0,0.007723674
0,0.007723674
0,0.007723674
0,0.007717215
0,0.007714657
0,0.007712616
0,0.007712503
0,0.007702718
0,0.00770145
0,0.007701176
0,0.007699508
1,0.007685299
0,0.007680129
0,0.007677244
0,0.007670294
0,0.0076652
0,0.007664069
0,0.007662263
0,0.007660798
0,0.007657446
0,0.007657015
0,0.007655167
0,0.007654602
0,0.007653016
0,0.007652737
0,0.007651712
0,0.007651213
0,0.007650908
0,0.007647369
0,0.007646011
0,0.007644221
0,0.00764085
0,0.00764085
0,0.00764085
0,0.00764085
0,0.007640229
0,0.007639447
0,0.007636535
0,0.007631744
0,0.007629661
0,0.007623923
0,0.007616743
0,0.007614801
0,0.007613388
0,0.007610194
0,0.007610194
0,0.007604613
0,0.007604613
0,0.007604578
0,0.007604369
0,0.00760066
0,0.007600088
0,0.007599663
0,0.007593344
0,0.007587323
0,0.007582858
0,0.007578568
0,0.007568906
0,0.007560092
0,0.007559624
0,0.00755942
0,0.007557678
0,0.007555714
0,0.007554041
0,0.007545967
0,0.007540611
0,0.00753673
0,0.00753673
0,0.007536224
0,0.007529386
0,0.007528723
0,0.007527363
0,0.007527077
0,0.007524267
0,0.007523058
0,0.007510269
0,0.007510233
0,0.007506878
0,0.007496626
0,0.007491529
0,0.00749032
0,0.007476444
0,0.007474449
0,0.007473493
0,0.007472937
0,0.007467716
0,0.007466677
0,0.007465602
0,0.007461767
0,0.007461738
0,0.007453606
0,0.007453433
0,0.007452512
0,0.007450714
0,0.007450446
0,0.00744587
0,0.007445377
0,0.007442238
0,0.007440396
0,0.007440389
0,0.007439269
0,0.007433075
0,0.007432136
0,0.007432136
0,0.007431049
0,0.007423852
0,0.00742347
0,0.007422529
1,0.007416987
0,0.00740938
0,0.007407848
0,0.007402243
0,0.007399798
0,0.007397427
0,0.007395887
0,0.00739533
0,0.00739442
0,0.007393931
0,0.007386172
0,0.007383617
0,0.00738289
0,0.00738289
0,0.007373828
0,0.007373234
0,0.007372683
0,0.007369487
0,0.007366575
0,0.007363372
0,0.007362437
0,0.007358267
0,0.007353456
0,0.007353365
0,0.007344763
0,0.007344491
0,0.007339745
0,0.007339613
0,0.00733955
0,0.007332542
0,0.007332542
0,0.007332542
0,0.007332542
